Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,78,0,9.32
0.0175,78,0,9.12
0.0349,89,0,8.66
0.0526,236,6,12.11
0.0701,249,11,16.96
0.0878,263,0,16.37
0.1053,277,0,16.37
0.1228,290,0,16.43
0.1402,304,0,16.43
0.1577,320,1,15.17
0.1750,330,3,9.49
0.1929,345,61,10.05
0.2103,359,3,9.67
0.2280,373,3,9.65
0.2454,382,21,9.98
0.2629,394,0,14.30
0.2804,494,10,14.42
0.2982,700,94,22.73
0.3156,700,95,22.57
0.3330,700,95,22.69
0.3508,738,95,22.71
0.3685,738,94,22.88
0.3864,738,94,22.98
0.4043,738,93,22.88
0.4220,738,94,23.82
0.4395,738,95,22.84
0.4570,738,93,22.95
0.4745,738,94,22.73
0.4919,738,95,23.09
0.5093,738,95,22.95
0.5270,737,92,22.87
0.5447,729,94,22.85
0.5622,722,94,23.21
0.5797,722,94,22.74
0.5971,722,95,22.98
0.6146,722,95,22.91
0.6321,722,94,23.03
0.6496,722,95,23.21
0.6672,768,94,22.87
0.6847,768,95,22.78
0.7024,768,94,23.54
0.7198,768,95,23.27
0.7371,792,89,22.98
0.7547,792,96,23.94
0.7721,792,94,23.64
0.7898,854,94,23.85
0.8072,854,94,23.69
0.8247,854,94,24.14
0.8424,854,95,23.94
0.8598,878,89,23.95
0.8775,878,93,24.34
0.8950,878,95,27.61
0.9126,878,94,24.62
0.9301,932,95,24.53
0.9475,932,96,25.38
0.9649,932,94,25.17
0.9823,932,94,25.21
0.9997,1048,95,25.13
1.0171,1048,95,25.49
1.0350,1048,96,25.56
1.0526,1048,95,25.43
1.0701,1014,95,25.37
1.0877,1014,95,25.75
1.1052,1014,94,26.14
1.1228,1014,96,25.73
1.1403,1046,95,25.63
1.1577,1046,95,25.68
1.1754,1046,96,25.54
1.1929,1046,96,26.04
1.2103,1134,95,25.88
1.2279,1134,95,26.12
1.2454,1134,95,26.32
1.2629,1134,94,26.49
1.2804,1124,95,26.25
1.2978,1124,95,26.85
1.3151,1124,96,26.72
1.3328,1124,96,26.61
1.3503,1178,84,26.33
1.3681,1178,96,27.40
1.3857,1178,94,26.88
1.4034,1178,94,26.49
1.4209,1490,96,27.66
1.4384,1194,95,26.29
1.4558,1194,91,26.30
1.4732,1194,96,26.67
1.4906,1194,96,25.43
1.5079,1224,96,27.20
1.5255,1224,96,26.75
1.5430,1224,96,27.05
1.5604,1224,96,27.23
1.5780,1224,95,27.51
1.5953,1256,95,27.82
1.6128,1256,96,27.66
1.6303,1256,96,28.10
1.6480,1256,95,28.41
1.6656,1274,95,28.28
1.6829,1274,95,28.67
1.7003,1274,93,29.35
1.7180,1274,95,29.63
1.7354,1274,95,29.85
1.7529,1326,94,29.17
1.7706,1326,96,29.25
1.7879,1326,96,30.12
1.8052,1326,95,30.41
1.8226,1376,95,29.92
1.8401,1376,95,29.58
1.8576,1376,96,29.75
