Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0001,21,0,12.39
0.0175,21,0,12.31
0.0349,21,0,12.30
0.0522,21,0,12.24
0.0697,241,0,12.22
0.0872,1079,8,12.55
0.1050,1897,8,12.72
0.1225,2689,8,12.70
0.1399,3527,8,12.72
0.1575,4345,8,12.71
0.1749,5137,8,12.78
0.1927,5877,9,12.78
0.2101,5877,10,12.59
0.2275,5877,10,12.52
0.2449,5877,11,12.53
0.2626,5877,7,12.55
0.2803,5877,9,12.58
0.2979,5877,7,12.54
0.3154,5877,8,12.60
0.3329,5877,9,12.72
0.3505,5877,12,12.60
0.3682,5877,9,12.64
0.3858,5881,0,14.56
0.4033,5901,92,14.40
0.4212,5901,100,25.85
0.4386,5901,100,26.43
0.4561,5901,100,26.52
0.4735,5901,100,26.56
0.4912,5901,100,26.57
0.5084,5901,100,26.58
0.5260,5901,100,26.60
0.5435,5901,100,26.64
0.5609,5901,100,26.66
0.5785,5901,100,26.66
0.5958,5901,100,26.67
0.6133,5901,100,26.70
0.6308,5901,100,26.72
0.6482,5901,100,26.73
0.6655,5901,100,26.78
0.6830,5901,100,26.77
0.7006,5901,100,26.76
0.7180,5901,100,26.82
0.7353,5901,100,26.84
0.7529,5901,100,26.86
0.7705,5901,100,26.91
0.7879,5901,100,26.91
0.8051,5901,100,26.90
0.8226,5901,100,26.92
0.8400,5901,100,26.91
0.8574,5901,100,26.92
0.8750,5901,100,26.87
0.8925,5901,100,26.88
0.9101,5901,100,26.90
0.9277,5901,100,26.93
0.9451,5901,100,26.93
0.9624,5901,100,26.92
0.9800,5901,100,26.94
0.9976,5901,100,26.92
1.0153,5901,100,26.96
1.0327,5901,100,26.96
1.0502,5901,100,26.98
1.0677,5901,100,26.99
1.0853,5901,100,26.98
1.1028,5901,100,26.97
1.1203,5901,100,26.97
1.1377,5901,100,27.04
1.1552,5901,100,27.02
1.1727,5901,100,27.04
1.1903,5901,100,27.04
1.2078,5901,100,27.01
1.2252,5901,100,27.05
1.2427,5901,100,27.08
1.2602,5901,100,27.06
1.2780,5901,100,27.07
1.2953,5901,100,27.07
1.3126,5901,100,27.10
1.3300,5901,100,27.11
1.3475,5901,100,27.11
1.3650,5901,100,27.10
1.3825,5901,100,27.09
1.3998,5901,100,27.08
1.4172,5901,100,27.10
1.4347,5901,100,27.12
1.4523,5901,100,27.11
1.4697,5901,100,27.16
1.4871,5901,100,27.21
1.5046,5901,100,27.17
1.5220,5901,100,27.21
1.5394,5901,100,27.19
1.5568,5901,100,27.20
1.5742,5901,100,27.19
1.5917,5901,100,27.23
1.6090,5901,100,27.27
1.6268,5901,100,27.25
1.6441,5901,100,27.22
1.6616,5901,100,27.25
1.6793,5901,100,27.22
1.6966,5901,100,26.31
1.7141,5897,100,26.20
1.7317,5897,100,35.29
1.7492,5897,100,28.11
1.7667,5897,100,36.15
1.7842,5899,100,27.32
1.8017,5899,100,26.87
1.8193,5899,100,26.96
1.8369,5899,100,26.95
1.8544,5899,100,26.98
1.8721,5899,100,26.96
1.8896,5899,100,26.90
1.9069,5899,100,26.96
1.9245,5899,100,26.96
1.9420,5899,100,27.00
1.9595,5899,100,26.99
1.9770,5899,100,26.95
1.9943,5899,100,26.97
2.0121,5899,100,27.01
2.0297,5899,100,27.02
2.0472,5899,100,27.00
2.0645,5899,100,27.04
2.0820,5899,100,27.04
2.0993,5899,100,27.07
2.1169,5899,100,27.04
2.1344,5899,100,27.03
2.1518,5899,100,27.02
2.1692,5899,100,27.03
2.1866,5899,100,27.02
2.2039,5899,100,27.03
2.2213,5899,100,27.03
2.2387,5899,100,27.02
2.2563,5899,100,27.03
2.2738,5899,100,27.01
2.2910,5899,100,26.99
2.3085,5899,100,27.00
2.3261,5899,100,26.99
2.3434,5899,100,26.99
2.3611,5899,100,27.04
2.3793,5899,100,28.28
2.3968,5899,100,27.12
2.4142,5899,100,27.49
2.4316,5899,100,27.11
2.4490,5899,100,27.13
2.4665,5899,100,27.15
2.4837,5899,100,27.14
2.5011,5899,100,27.18
2.5186,5899,100,27.13
2.5360,5899,100,27.09
2.5533,5899,100,27.10
2.5706,5899,100,27.11
2.5880,5899,100,27.12
2.6053,5899,100,25.18
2.6227,5899,100,29.74
2.6401,5899,100,23.97
2.6574,5899,100,28.09
2.6747,5899,100,27.12
2.6920,5899,100,27.15
2.7095,5899,100,27.18
2.7270,5899,100,27.21
2.7445,5899,100,27.23
2.7618,5899,100,27.20
2.7792,5899,100,27.21
2.7968,5899,100,27.23
2.8144,5899,100,27.23
2.8319,5899,100,27.23
2.8492,5899,100,27.20
2.8666,5899,100,27.23
2.8839,5899,100,27.21
2.9014,5899,100,27.22
2.9189,5899,100,27.26
2.9362,5899,100,27.25
2.9536,5899,100,27.22
2.9712,5899,100,27.22
2.9885,5899,100,27.19
3.0060,5899,100,27.19
3.0238,5899,100,27.15
3.0411,5899,100,27.16
3.0585,5899,100,27.15
3.0759,5899,100,27.15
3.0936,5899,100,27.13
3.1111,5899,100,27.12
3.1286,5899,100,27.12
3.1462,5899,100,27.15
3.1635,5899,100,27.13
3.1811,5899,100,27.11
3.1985,5899,100,27.15
3.2160,5899,100,27.10
3.2333,5899,100,27.11
3.2508,5899,100,27.14
3.2682,5899,100,27.17
3.2860,5899,100,27.83
3.3035,5899,100,27.66
3.3212,5899,100,26.27
3.3389,5899,100,27.96
3.3564,5899,100,27.15
3.3739,5899,100,28.50
3.3914,5899,100,27.15
