Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,23,0,16.80
0.0175,23,0,16.80
0.0353,23,0,16.79
0.0531,25,0,16.90
0.0703,432,2,23.37
0.0881,692,2,28.58
0.1055,972,2,28.69
0.1230,1252,2,28.67
0.1405,1512,2,28.66
0.1581,1812,2,28.78
0.1756,2072,2,28.66
0.1930,2352,2,28.70
0.2104,2632,2,28.64
0.2286,2912,2,28.74
0.2461,3036,0,28.68
0.2635,3036,0,28.64
0.2809,3260,44,30.38
0.2984,3472,99,63.46
0.3161,3472,99,66.94
0.3335,3528,99,65.86
0.3509,3528,99,67.63
0.3686,3528,99,67.90
0.3859,3528,99,67.72
0.4033,3528,99,68.96
0.4207,3528,99,68.90
0.4380,3528,99,69.18
0.4558,3528,99,69.29
0.4732,3528,99,70.97
0.4909,3528,99,71.70
0.5083,3528,99,67.39
0.5257,3528,99,67.07
0.5431,3528,99,69.64
0.5605,3528,99,67.84
0.5782,3528,99,70.93
0.5963,3528,98,69.79
0.6137,3528,99,68.92
0.6311,3528,98,69.66
0.6485,3528,98,71.29
0.6659,3528,99,70.18
0.6834,3528,99,70.54
0.7007,3528,98,68.51
0.7181,3528,98,71.54
0.7355,3528,99,71.01
0.7528,3528,99,70.41
0.7702,3468,99,71.29
0.7877,3468,98,71.28
0.8051,3522,98,70.32
0.8225,3522,99,70.90
0.8399,3554,98,70.10
0.8573,3554,99,70.31
0.8747,3554,98,69.13
0.8921,3430,99,71.27
0.9099,3430,98,71.86
0.9272,3486,99,71.51
0.9450,3486,98,71.86
0.9624,3438,98,70.53
0.9798,3438,98,71.46
0.9972,3438,98,73.88
1.0149,3560,98,71.14
1.0327,3618,99,70.81
1.0500,3680,99,71.27
1.0674,3680,98,72.29
1.0848,3528,98,71.63
1.1022,3590,99,70.55
1.1197,3590,98,70.47
1.1371,3442,98,72.06
1.1551,3568,98,72.01
1.1725,3636,98,71.17
1.1902,3434,98,72.02
1.2077,3538,98,72.02
1.2254,3538,98,70.95
1.2434,3606,99,72.35
1.2608,3674,98,71.02
1.2782,3740,99,72.03
1.2956,3808,98,71.15
1.3130,3624,99,70.63
1.3304,3700,98,72.21
1.3478,3700,98,71.26
1.3653,3700,98,69.76
1.3827,3762,98,71.68
1.4001,3762,99,70.89
1.4175,3840,99,71.32
1.4356,3540,99,73.73
1.4530,3686,99,71.62
1.4704,3686,99,72.42
1.4878,3770,98,70.82
1.5052,3684,99,72.43
1.5226,3762,99,72.34
1.5401,3762,99,72.23
1.5575,3658,98,71.98
1.5752,3804,99,71.23
1.5929,3886,98,71.25
1.6106,3886,98,71.95
1.6280,3848,99,72.33
1.6454,3850,99,70.36
1.6628,4116,98,71.79
1.6805,3820,97,70.40
1.6982,3910,99,71.32
1.7157,3910,99,71.20
1.7334,3910,99,71.13
1.7508,3748,98,72.71
1.7682,3926,98,70.89
1.7860,3926,99,71.21
1.8034,3926,99,71.53
1.8209,3760,98,72.17
1.8383,3760,99,71.94
1.8557,3760,99,70.10
1.8732,3740,99,71.17
1.8906,3834,99,70.47
1.9080,3834,99,71.68
1.9254,3834,99,72.13
1.9431,3916,99,71.28
1.9605,4008,99,72.04
1.9782,4102,99,71.06
1.9956,4208,98,70.29
2.0130,3808,99,70.54
2.0308,3808,99,69.70
2.0482,3808,98,69.29
2.0656,3808,99,70.94
2.0830,3984,98,71.35
2.1004,3984,99,68.52
2.1178,3984,99,70.60
2.1352,3886,98,71.93
2.1529,4082,99,71.65
2.1703,4082,99,70.25
2.1880,4082,98,71.77
2.2055,3782,99,70.97
2.2229,3894,99,71.54
2.2403,3894,99,71.50
2.2576,3894,99,71.58
2.2750,3884,99,72.15
2.2931,4086,99,70.46
2.3108,4086,99,74.38
2.3285,4216,99,69.35
2.3462,4216,99,72.83
2.3637,3680,99,70.82
2.3810,3778,99,71.15
2.3991,3778,99,70.52
2.4164,3778,99,69.86
2.4342,3760,99,71.16
2.4519,3760,99,71.54
2.4700,3760,99,70.97
2.4881,3810,99,71.88
2.5062,3810,98,72.02
2.5237,3810,99,71.37
2.5411,3904,98,71.49
2.5589,3732,99,72.15
2.5766,3732,99,71.91
2.5944,3732,99,70.90
2.6118,3732,99,71.18
2.6296,3844,99,70.41
2.6474,3954,98,72.00
2.6654,3954,99,70.25
2.6832,3954,98,70.92
2.7013,4056,99,72.17
2.7191,4168,99,71.42
2.7367,4168,99,71.39
2.7548,4168,99,70.99
2.7723,3902,99,73.08
2.7898,4006,99,71.57
2.8076,4006,98,71.30
2.8251,3646,98,72.44
2.8428,3776,99,71.95
2.8603,3894,99,71.04
2.8778,3894,99,71.62
2.8956,3766,99,73.12
2.9133,4070,99,71.00
2.9311,4190,99,70.66
2.9491,4190,99,70.27
2.9670,4010,97,72.89
2.9847,4134,99,72.28
3.0022,4134,98,71.18
3.0200,4134,99,72.77
3.0374,4060,99,71.79
3.0556,4060,99,71.44
3.0730,4186,99,72.88
3.0908,4186,99,72.26
3.1083,4112,99,71.69
3.1265,4332,99,72.05
3.1440,4332,99,71.31
3.1614,4576,99,71.32
3.1789,4078,99,71.71
