Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,423,0,8.70
0.0174,425,0,8.53
0.0349,429,17,9.81
0.0523,618,1,30.93
0.0696,627,3,36.97
0.0871,639,2,36.92
0.1044,787,0,37.57
0.1217,789,78,61.96
0.1391,787,79,72.60
0.1564,787,80,71.56
0.1738,787,78,72.25
0.1912,787,79,71.76
0.2087,782,77,70.96
0.2259,782,77,72.07
0.2433,848,66,71.13
0.2608,842,82,71.65
0.2782,848,77,71.63
0.2957,848,78,72.48
0.3130,854,81,71.92
0.3305,864,81,72.70
0.3478,874,75,74.78
0.3653,874,79,73.59
0.3826,906,81,73.38
0.4000,908,82,75.23
0.4175,840,80,75.76
0.4348,912,88,75.86
0.4524,922,84,75.13
0.4697,922,85,75.68
0.4872,948,86,75.65
0.5048,954,82,77.58
0.5223,954,84,77.93
0.5398,918,83,77.58
0.5571,986,77,79.37
0.5746,986,88,77.58
0.5919,950,85,76.90
0.6092,986,86,79.62
0.6267,986,89,79.38
0.6442,992,85,80.20
0.6615,992,86,80.71
0.6788,954,85,79.86
0.6964,1014,87,79.93
0.7137,1014,87,80.50
0.7310,984,77,80.25
0.7483,984,86,80.68
0.7657,1028,86,81.21
0.7832,1028,88,80.66
0.8007,1052,86,79.58
0.8180,1052,88,79.96
0.8355,1098,87,79.70
0.8529,1060,87,80.63
0.8702,1060,88,80.64
0.8875,1066,82,81.11
0.9048,1068,88,82.12
0.9223,990,89,83.14
0.9398,990,89,82.03
0.9571,942,86,80.74
0.9746,942,83,82.30
0.9922,964,85,81.41
1.0095,964,87,81.06
1.0269,964,88,81.50
1.0444,964,81,81.00
1.0619,964,87,81.03
1.0792,960,87,82.36
1.0966,960,88,81.86
1.1141,1028,86,84.87
1.1315,1028,86,84.10
1.1488,984,86,82.02
1.1661,984,89,82.65
1.1834,988,88,81.24
1.2007,1046,85,84.20
1.2181,1046,88,84.21
1.2354,1040,88,82.72
1.2529,1040,86,83.08
1.2704,1048,85,83.63
1.2879,1048,86,82.41
1.3054,1046,79,82.59
1.3227,1046,87,83.81
1.3401,994,85,83.32
1.3574,996,87,84.87
1.3747,1042,88,83.37
1.3921,1042,90,82.85
1.4096,1068,86,84.06
1.4269,1068,89,84.29
1.4443,1074,89,83.73
1.4615,1074,87,84.41
1.4789,1062,88,86.65
1.4964,1014,86,84.79
1.5138,1014,86,82.99
1.5312,870,90,82.08
1.5485,912,0,62.62
1.5660,1107,2,46.37
1.5834,1107,86,70.20
