Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,63,0,12.81
0.0175,63,0,12.72
0.0350,63,0,12.68
0.0524,269,1,12.80
0.0697,351,1,12.81
0.0870,413,1,12.83
0.1045,497,1,12.81
0.1219,559,1,12.83
0.1395,643,1,12.84
0.1570,725,1,12.85
0.1743,787,1,12.88
0.1916,871,1,12.89
0.2090,1075,0,13.15
0.2265,1077,94,41.44
0.2440,1077,93,55.18
0.2617,1077,92,55.72
0.2793,1077,95,55.73
0.2968,1077,94,56.49
0.3142,1077,93,56.56
0.3315,1077,93,56.80
0.3491,1077,94,56.98
0.3668,1077,93,57.28
0.3842,1077,93,57.48
0.4016,1077,92,57.52
0.4190,1077,93,57.59
0.4365,1119,93,57.77
0.4538,1119,91,57.21
0.4712,1127,94,58.13
0.4886,1127,94,58.37
0.5060,1161,94,58.27
0.5234,1161,92,58.56
0.5407,1171,93,58.64
0.5581,1171,94,59.38
0.5759,1181,93,59.65
0.5935,1221,94,60.27
0.6108,1221,93,60.03
0.6284,1225,93,60.32
0.6459,1225,93,60.18
0.6634,1259,94,60.23
0.6808,1259,94,60.78
0.6983,1269,93,60.82
0.7156,1269,94,60.96
0.7331,1299,95,60.83
0.7506,1299,95,61.81
0.7680,1305,87,61.85
0.7855,1305,94,62.15
0.8031,1349,95,62.36
0.8207,1349,96,61.67
0.8382,1373,95,62.02
0.8559,1373,95,62.72
0.8731,1257,94,62.72
0.8905,1385,95,62.19
0.9081,1385,94,62.50
0.9256,1391,96,62.96
0.9431,1391,96,64.36
0.9605,1433,95,63.84
0.9781,1433,95,64.30
0.9956,1459,94,64.42
1.0131,1459,95,64.29
1.0306,1459,95,64.71
1.0479,1471,95,64.57
1.0655,1471,96,65.02
1.0829,1493,95,64.61
1.1003,1495,94,64.38
1.1176,1521,95,64.63
1.1351,1521,95,64.87
1.1526,1521,95,65.45
1.1701,1577,96,64.63
1.1874,1577,96,65.49
1.2047,1529,94,65.45
1.2222,1529,96,65.28
1.2395,1531,96,65.93
1.2571,1605,96,65.35
1.2747,1607,96,66.08
1.2921,1607,96,65.88
1.3096,1615,94,65.64
1.3271,1615,97,66.15
1.3448,1633,96,66.13
1.3623,1633,97,67.21
1.3797,1633,96,66.60
1.3975,1457,88,66.31
1.4148,1457,95,67.10
1.4323,1457,96,66.89
1.4497,1481,96,66.70
1.4670,1481,95,67.72
1.4845,1513,96,67.70
1.5020,1515,96,67.27
1.5193,1515,96,67.58
1.5368,1415,89,67.31
1.5541,1415,95,66.81
1.5715,1415,96,67.07
1.5890,1505,94,67.43
1.6064,1505,96,67.79
1.6239,1521,96,67.63
1.6414,1523,95,68.17
1.6588,1523,95,68.32
1.6764,1561,96,67.93
1.6937,1561,96,68.46
1.7111,1561,96,68.33
