Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,12,0,12.27
0.0175,12,0,12.17
0.0350,12,0,12.15
0.0524,12,0,12.06
0.0697,161,0,12.10
0.0870,177,0,12.22
0.1045,193,0,12.17
0.1219,207,0,12.18
0.1392,223,0,12.23
0.1567,239,0,12.25
0.1741,255,0,12.27
0.1916,271,0,12.28
0.2089,287,0,12.27
0.2262,303,0,12.31
0.2436,319,0,12.33
0.2609,377,0,12.34
0.2783,465,0,13.18
0.2956,641,87,24.49
0.3131,679,90,48.97
0.3306,679,89,49.55
0.3481,679,87,49.20
0.3655,679,86,49.26
0.3830,679,84,49.36
0.4007,679,86,49.35
0.4183,679,88,49.46
0.4358,679,87,49.50
0.4532,679,88,49.18
0.4707,725,88,48.90
0.4880,749,85,49.83
0.5055,749,86,50.44
0.5229,793,87,50.97
0.5406,793,87,51.49
0.5582,855,87,51.70
0.5755,919,88,52.19
0.5928,921,89,52.85
0.6104,937,88,53.49
0.6281,937,89,53.90
0.6456,951,90,54.25
0.6630,951,88,54.12
0.6805,1005,90,55.01
0.6980,1005,92,54.71
0.7155,1005,91,54.75
0.7329,1031,89,54.10
0.7503,1031,92,54.62
0.7678,1081,91,54.35
0.7852,1081,92,54.82
0.8027,1113,92,54.58
0.8201,1113,92,55.18
0.8376,1113,93,56.08
0.8551,1129,92,56.01
0.8727,1129,92,56.49
0.8901,1171,94,55.97
0.9075,1171,91,56.34
0.9249,1171,91,56.23
0.9423,1191,92,56.04
0.9597,1191,90,56.40
0.9771,1249,92,56.63
0.9944,1249,90,56.37
1.0119,1249,93,57.17
1.0293,1291,83,57.04
1.0467,1291,93,56.91
1.0641,1291,93,57.42
1.0815,1313,92,57.19
1.0988,1313,92,57.55
1.1163,1313,91,57.65
1.1337,1337,91,58.17
1.1510,1337,94,59.08
1.1687,1337,93,59.50
1.1860,1383,93,58.57
1.2035,1383,93,59.16
1.2211,1383,92,58.90
1.2385,1467,93,58.53
1.2558,1467,92,58.81
1.2732,1467,95,59.28
1.2906,1433,94,58.84
1.3079,1433,94,59.62
1.3257,1433,93,59.50
1.3430,1563,95,59.35
1.3604,1563,94,59.94
1.3778,1563,94,59.40
1.3954,1515,93,59.83
1.4128,1515,95,59.81
1.4302,1515,91,59.68
1.4475,1493,92,59.51
1.4649,1495,93,59.20
1.4822,1495,94,58.74
1.4999,1837,92,58.67
1.5172,1541,94,60.07
1.5345,1541,94,61.29
1.5520,1541,94,61.24
1.5693,1345,92,61.63
1.5866,1345,92,61.31
1.6040,1345,93,61.55
1.6216,1393,92,60.57
1.6390,1393,94,60.02
1.6563,1393,93,59.99
1.6737,1403,94,61.49
1.6910,1403,92,61.96
1.7083,1403,92,61.67
1.7258,1299,93,60.69
