Time_Minutes,Memory_Used_MiB,GPU_Utilization_Pct,Power_Watts
0.0000,569,0,8.82
0.0176,567,0,9.04
0.0349,560,9,10.58
0.0524,781,1,27.31
0.0699,809,1,37.28
0.0873,841,1,37.31
0.1048,868,1,37.34
0.1223,899,1,37.36
0.1398,1047,0,38.08
0.1572,1047,81,71.82
0.1746,1047,82,95.29
0.1921,1047,81,94.72
0.2096,1043,79,94.96
0.2272,1043,79,94.55
0.2446,1043,79,94.73
0.2621,1105,78,95.14
0.2796,1105,82,93.87
0.2971,1115,81,93.08
0.3145,1115,80,94.51
0.3318,1131,80,94.25
0.3493,1165,83,94.55
0.3668,1169,81,97.94
0.3841,1185,83,97.80
0.4015,1211,82,99.27
0.4190,1211,80,99.55
0.4365,1221,85,100.34
0.4539,1235,77,99.09
0.4713,1257,81,101.19
0.4887,1257,85,100.22
0.5060,1293,88,100.87
0.5234,1295,85,102.22
0.5408,1295,85,101.92
0.5584,1307,85,101.69
0.5759,1339,83,101.03
0.5933,1339,87,104.72
0.6106,1377,86,105.07
0.6281,1363,86,104.07
0.6455,1363,86,104.67
0.6629,1363,88,102.15
0.6804,1363,86,105.46
0.6978,1397,85,106.36
0.7154,1397,87,104.90
0.7329,1399,89,104.50
0.7502,1415,87,105.87
0.7675,1415,88,105.48
0.7848,1443,88,105.79
0.8023,1443,91,104.52
0.8197,1515,89,105.42
0.8372,1471,81,106.77
0.8546,1471,86,103.53
0.8720,1481,82,102.57
0.8894,1481,90,105.46
0.9068,1415,89,107.61
0.9242,1415,88,110.24
0.9415,1369,88,106.33
0.9588,1369,89,107.55
0.9763,1371,89,107.66
0.9938,1371,86,109.31
1.0113,1365,90,107.52
1.0286,1413,88,107.97
1.0460,1415,89,107.39
1.0636,1415,89,109.19
1.0810,1415,89,109.54
1.0985,1421,88,111.31
1.1160,1421,89,111.53
1.1333,1477,89,108.43
1.1508,1477,83,107.26
1.1682,1451,89,106.81
1.1856,1451,91,110.47
1.2031,1401,89,108.08
1.2205,1519,89,106.93
1.2379,1521,88,105.37
1.2554,1487,90,109.30
1.2727,1487,88,109.21
1.2901,1515,88,108.19
1.3076,1517,89,108.41
1.3249,1523,90,108.30
1.3424,1523,89,110.43
1.3601,1535,81,110.32
1.3775,1535,92,104.84
1.3950,1509,89,108.65
1.4123,1511,87,111.04
1.4299,1541,89,110.33
1.4473,1541,90,110.25
1.4646,1603,89,109.63
1.4820,1605,89,112.60
1.4994,1553,91,110.56
1.5167,1555,90,108.37
1.5342,1555,93,109.38
1.5516,1349,0,75.29
1.5691,1362,0,49.67
1.5866,1586,0,39.10
1.6039,1588,90,75.14
1.6212,1588,90,111.56
1.6387,1648,90,107.00
1.6561,1648,89,109.03
1.6735,1652,92,108.19
1.6910,1651,93,110.19
